	Capinzal (LCZ), km 807,514	Lustosas (LLU), km 359,468	Coxilha (NHA), km 356,860	Cianorte (LCY), km 430,000	Calogeras (LOS), km 52,510	Eng. Denisar Zanello (LOD), km 501,700	Belizario (NLZ), km 174,124	Passo Fundo (NPF), km 336,192	Aricanduva (LCV), km 259,600	Piquerobi (ZPC), km 788,446	Araguari (LAY), km 23,057	Rocha Loures (LRE), km 80,623	Joaquim Murtinho (LMU), km 0,000	General Luz (NGL), km 33,474	Serra Alta (LSB), km 138,372	Vacaria (NVA), km 280,630	Juriti (ZLW), km 220,150	Fernando Pereira (NFP), km 7,810	Posto km 543 (L04), km 543,000	Olival (NOV), km 7,770	Jaboticaba (NJB), km 0,000	Restinga Seca (NRS), km 265,634	Eng. Bacelar (ZEU), km 313,164	Jussara (LJU), km 404,868	Miranda de Azevedo (ZNV), km 296,075	Indiana (ZIN), km 705,466	California do Sul (LCF), km 560,730	Apucarana (LAP), km 581,775	São Bento (NSO), km 266,853	Bexiga (NBX), km 186,764	Bairro dos Francas (LBJ), km 481,678	Val de Serra (NVS), km 32,336	Posto km 141 (LAB), km 140,846	Santa Leocádia (LSL), km 362,367	Pelotas (NPT), km 420,950	Minhocao (LMH), km 117,088	Cachoeira Bom Jesus (LCH), km 12,769	Uvaranas (LUS), km 250,050	Getulio Vargas (NGV), km 386,945	Assis (ZAS), km 548,445	Rio Pardo (NRP), km 152,676	Casca (NKC), km 98,292	Nhu Pora (NNP), km 273,638	São Simão (NSI), km 10,634	Desvio Ribas (LDV), km 232,457	Boqueirão (LBQ), km 202,212	Pedro Osório (NPO), km 371,133	Guassu Boi (NGB), km 589,667	Jaguari (NJG), km 97,416	Joaquim Murtinho (LMU), km 104,846	Ferradura (LFA), km 128,763	Porto de Cachoeira do Sul (N03), km 209,000	Porongos (NPG), km 189,850	Saquarema (LSQ), km 23,989	Eng. Walter S Veloso (LWV), km 185,960	Montenegro (NMN), km 25,710	Barreto (NBT), km 70,406	Jaguariaíva (LJR), km 0,000	Jardim América (LJM), km 577,775	Santiago (NST), km 0,000	Itapeva (ZIX), km 335,571	Vasconcelos Jardim (NVJ), km 23,323	Roca Sales (NRO), km 99,865	Roxo Roiz (LRR), km 257,865	Fábrica Pisa (L03), km 6,000	Pinhalzinho (LLZ), km 378,128	Erebango (NEB), km 396,830	Lages (LLS), km 292,756	Cruz Alta (NCZ), km 0,000	Alexandra (LAX), km 16,168	Tigre (NTG), km 504,584	Maquinista Isaac (NMI), km 94,595	Eng. Francisco Cruz (LLL), km 205,285	Rubião Júnior (ZRJ), km 274,591	Rio Grande (NRG), km 482,190	Major Marques (NMM), km 123,292	Itatinga (ZIG), km 304,606	São Francisco do Sul (LFC), km 0,000	Rancharia (ZRN), km 648,029	km 108 (LKM), km 107,588	Marialva (LMA), km 309,307	Boca do Monte (NBM), km 329,220	Pátio B	Guarapuava (LGP), km 138,000	Ipiranga do Sul (LIH), km 334,400	Mucum (NMU), km 14,436	Itapetininga (ZIP), km 197,283	Ijuí (NIJ), km 53,496	Taquarichim (NTQ), km 64,932	Santiago (NST), km 142,460	Arroio do So (NAS), km 289,408	Capitão Ritter (NRI), km 300,100	Piriquitos (LPJ), km 286,045	São João (NJO), km 209,680	Santo Ângelo (NSN), km 221,500	Paissandu (LPD), km 346,690	Curitiba (LCO), km 109,644	Arroio Grande (LAD), km 19,029	Campo Alto do Sul (LAM), km 157,842	São Gabriel (NSG), km 74,850	Comandai (NAI), km 123,600	Estiva (NEV), km 250,690	Rio Branco do Sul (LBR), km 43,309	Ortigueira (LOR), km 463,736	Gare do Porto (NRH), km 480,570	Quinta (NQT), km 457,550	Almirante Tamandare (LTD), km 20,268	Rio da Várzea (LVZ), km 39,280	Marilandia do Sul (LUV), km 545,988	Eng. Guimarães (NEG), km 252,580	Eng. Líneo do Amaral (LLY), km 222,742	Itaoca (ZOK), km 365,806	Eng. Bley (LEB), km 170,371	Mafra (LRI), km 62,500	Bartira (ZBQ), km 665,029	Eng. Coral (LUZ), km 92,860	Parada Diretor (LDR), km 50,280	Eng. Afif. (NEA), km 261,775	Santa Rosa (NSR), km 173,510	Mandaguari (LMI), km 294,060	Candido Mota (ZCM), km 532,963	Vagues (LVO), km 409,827	Guarnicao Ubata (LUB), km 186,687	Cruz Alta (NCZ), km 142,732	Candida Vargas (NCV), km 210,148	Balsa Nova (LBN), km 159,346	Plano Alto (NPL), km 627,625	Uruguaiana (NUG), km 686,766	Arapongas (LAG), km 253,555	Ibicare (LIU), km 742,719	Cacequi (NCY), km 428,741	Tranqueira (LTR), km 27,649	Uvaranas (LUS), km 223,144	Harmonia (LHA), km 116,074	Bento Gonçalves (NBE), km 48,550	Urai (LUR), km 153,864	Cambe (LND), km 224,175	Presidente Bernardes (ZPR), km 760,124	Lombas (LOB), km 245,940	Curussu (NCR), km 107,567	Itapevi (NIV), km 461,277	Pindai Mirim (NMP), km 666,910	Santo Ângelo (NSN), km 108,015	Guarauna (LGU), km 279,513	Eng. Gutierrez (LGZ), km 342,275	Mauá do Sul (LMF), km 520,588	Entroncamento (NEN), km 439,538	Eng. Rosaldo Leitão (LLT), km 304,025	Buri (ZBZ), km 287,429	Caranbey (LCB), km 191,212	Gramado (LGM), km 674,250	Carlos Barbosa (NCB), km 67,682	Ipaucu (ZIU), km 421,324	Joinville (LJL), km 40,369	Rio Natal (LNT), km 112,742	Bairro Oficinas (LOF), km 9,000	Apucarana (LAP), km 268,582	Florestal (LFL), km 324,460	Maracanã (LMK), km 283,396	Ourinhos (ZOU), km 0,000	Rolandia (LRL), km 230,950	Alegrete (NAL), km 547,790	Canoas (NCS), km 12,865	Gaurama (NGM), km 468,240	Bossoroca (NBS), km 67,170	Serafina Correa (NSF), km 79,398	Presidente Epitácio (ZPE), km 837,149	Ibirarema (ZIM), km 483,512	Canabarro (NCN), km 338,408	Siqueira Campos (LSC), km 98,657	Vila Clara (NVC), km 35,924	Silva Vargas (NVG), km 244,400	Avare (ZAV), km 338,333	Povo Novo (NVN), km 440,576	Foguista Lacerda (NFL), km 451,839	Coronel Salgado (NCG), km 172,737	Esquina (NEQ), km 164,238	Véu de Noiva (LVN), km 66,891	km 124 (LAA), km 123,735	Vila Velha (LVV), km 240,100	Pinhais (LNH), km 102,325	Regente Feijó (ZRG), km 716,409	Três Barras (LTB), km 314,328	Jandaia do Sul (LJD), km 288,200	Monte Castelo (LME), km 87,138	São Borja (NSJ), km 302,346	Paula Souza (ZUK), km 285,469	Quata (ZQT), km 621,268	Araucária Terminal (LAW), km 127,300	Pedreira (LPE), km 111,041	Arapoti (LIN), km 28,000	Eng. Theodor Stresser (LTE), km 105,160	Batista Botelho (ZBB), km 394,225	Lagoão (NGO), km 164,225	Pinheiro Marcado (NPM), km 242,390	Santa Mariana (LSN), km 107,824	Jataizinho (LJY), km 184,160	Eng. Lange (LEL), km 56,027	Eng. Bley (LEB), km 0,000	Eng. Gutierrez (LGZ), km 0,000	Jacaqua (NJQ), km 481,210	Pulador (NPU), km 310,715	Eng. Roberto Costa (LOT), km 44,583	Pinhalzinho (LLZ), km 421,410	Tatui (ZTY), km 158,523	Martinopolis (ZMT), km 691,264	Barro Preto do Sul (LPB), km 68,418	Eng. Eugenio de Mello (LEM), km 495,980	Camobi (NCM), km 306,517	G.Das Missões (NGD), km 181,220	Joaquim Tavora (LGD), km 133,363	Palmital (ZPV), km 506,303	Roca Nova (LRN), km 80,610	Desvio Ribas (LDV), km 223,717	Avencal (LRP), km 172,549	Castro (LCA), km 169,782	Carazinho (NCA), km 281,634	Pederneiras (NPD), km 170,051	Correia Pinto (LOP), km 262,490	Dois Irmãos (NDI), km 224,528	Eng. Vicente Montanha (LMN), km 327,780	Água Boa (LAU), km 361,650	Peixoto Gomide (ZGX), km 187,955	Inspetor Aureliano Godoy (LVT), km 53,556	Cel.Linhares (NLH), km 127,672	Garibaldi (NGI), km 62,720	Unistalda (NUD), km 186,600	Cambara (LCM), km 29,313	Cornelio Procopio (LCP), km 125,046	Sussui (ZSY), km 520,303	São Lucas (NSL), km 384,328	Porto de Porto Alegre (NPA), km 0,000	Calmon (LOM), km 573,450	Palomas (NPS), km 134,777	Argemiro Dorneles (NAR), km 80,343	Eng. Enzo Pinto (NEZ), km 142,194	Pirai do Sul (LPY), km 131,041	Álvares Machado (ZAE), km 746,761	Jaguariaíva (LJR), km 76,402	Papanduva (LPV), km 67,622	J.De Castilhos (NJC), km 63,424	Cerqueira César (ZCC), km 367,675	Entroncamento Pq. Industrial (N01), km 12,000	Passo Fundo (NPF), km 156,414	Paula Pereira (LLO), km 352,575	Eng. Chaves (NEC), km 386,460	Eng. João Passos (LJS), km 132,917	C.Vieweger (NCW), km 312,814	Mata (NMT), km 48,876	Max Brunhs (NMX), km 130,220	Posto Rob (LRX), km 336,780	Benjamin Not (NBN), km 134,080	Rio Negro (LRO), km 61,350	Presidente Pena (LPP), km 598,620	Diretor Pestana (NDP), km 4,506	Bom Jardim (NBJ), km 40,973	Porto de Cima (LPC), km 50,753	Araucária Carga (LAR), km 132,200	Marcelino Ramos (NRM), km 861,639	Marcelino Ramos (NRM), km 509,139	Caiua (ZCS), km 822,312	Campinas Belas (LBX), km 378,248	Reserva (LRF), km 406,475	Serrinha (ZOA), km 395,635	Barra Grande (ZBJ), km 353,374	Bernardino de Campos (ZBP), km 402,702	km 5 (LID), km 6,634	Tronco (LTC), km 182,212	Três Estradas (NTE), km 154,413	Maringa (LMG), km 340,879	Fernandes Pinheiro (LFP), km 316,460	Santa Tereza (NSZ), km 118,877	Presidente Prudente (ZPP), km 733,151	Pinhal (NPI), km 16,401	Herval (NHE), km 336,950	Três Divisas (NTD), km 41,723	Eng. Marinho (NEM), km 23,117	Estrela (NES), km 13,805	Maringa (LMG), km 540,000	Germina (LGE), km 531,688	Pelotas (NPT), km 844,000	Eng. Teixeira Soares (LTS), km 300,179	Nova Galicia (LNG), km 519,513	Vacacai (NVI), km 90,572	Rio Verde (LRD), km 221,144	Arigolandia (LIA), km 109,088	Marumby (LMY), km 59,975	Jaboticaba (NJB), km 154,480	Santa Rita (NRT), km 88,120	Ibipora (LIR), km 195,193	Nova Itapeva (ZNW), km 342,178	Itaboa (ZXZ), km 385,159	Jacarezinho (LJZ), km 190,265	Castelar de Carvalho (LCD), km 18,174	Lages (LLS), km 395,140	Andira (LIG), km 57,699	Dr.Camargo (LDC), km 372,684	Sta. Bárbara Sul (NSB), km 207,480	Pampeiro (NPE), km 111,442	Corvo (NOR), km 0,000	Girua (NGA), km 150,238	Rio Vermelho (LRV), km 132,076	Francisco Simas (LFO), km 342,618	Bagé (NBG), km 209,264	Cacequi (NCY), km 0,000	Congonhas (LGH), km 143,046	Tangara (LBI), km 722,289	Pertile (NLP), km 229,798	Bandeirantes (LBD), km 81,548	Tupancireta (NTP), km 87,714	D Pedro II (LDP), km 2,310	Afonso Camargo (LAO), km 121,680	Antonina (LAT), km 15,698	Paverama (NPV), km 62,586	Wenceslau Braz (LWB), km 69,750	Paciência do Sul (LPA), km 374,020	Retiro (NRE), km 17,510	Apiai (ZZA), km 415,352	Presidente Wenceslau (ZPW), km 804,312	Iguaçu (LIC), km 114,060	Uruguai (LUG), km 857,617	Sargento Queiroz (NSQ), km 321,990	Luiz Pinto (ZLP), km 413,913	Salto Grande (ZSA), km 465,742	Irati (LIT), km 333,607	Dilermando de Aguiar (NDA), km 0,000	Triangulo Industrial (NTI), km 18,874	São Bartolomeu (ZZH), km 377,761	Pinheiro Preto (LPN), km 707,298	Carumbe (NCE), km 650,246	Jacui (NJI), km 237,150	Pinhais (LNH), km 102,235	Guaramirim (LBA), km 66,928	Jaraguá do Sul (LJG), km 77,321	Rio Negrinho (LNO), km 154,652	Platina (LPI), km 166,061	Faxinal (LFI), km 417,786	Viadutos (NVD), km 480,094	Água Clara do Sul (LAL), km 40,908	Matos Costa (LMC), km 547,000	Erexim (NER), km 436,390	Lavrinha (LLV), km 29,049	Monjolo (L02), km 8,107	Anibal Pfeifer (NAP), km 99,820	Iperó (ZIE), km 139,658	Poço Preto (LPO), km 424,824	Herval Doeste (LHL), km 762,718	Santa Maria (NSM), km 318,096	Umbu (NUB), km 407,623	Berlande (NBR), km 385,500	Londrina (LLD), km 217,035	Xavantes (ZXV), km 429,670	Passo Novo (NPN), km 518,224	Gal. Osório (LGO), km 287,861	Porto União Vitória (LUN), km 453,839	Piratuba (LPX), km 837,837	Passo dos Pires (NPP), km 291,192	General Brito (LGN), km 254,237	Mafra (LRI), km 0,000	Coronel Buarque (LLB), km 146,738	Tiaraju (NTJ), km 61,723	Tupantuba (NTB), km 38,383	Angatuba (ZAT), km 240,523	Cará-Cará (LCC), km 233,450	Entre-Rios (LER), km 269,303	General Luz (NGL), km 0,000	Cachoeira do Sul (NCH), km 208,540	Corvo (NOR), km 83,040	Eng. Serra (ZWK), km 316,720	Posto km 103,490 (LKP), km 103,698	São Pedro do Sul (NSP), km 11,340	Porto de Pelotas (N05), km 847,000	Juca Novais (ZJV), km 329,390	Machado da Costa (LMO), km 196,325	Caçador (LRC), km 623,310	Canitar (ZKC), km 438,568	Lapa (LLA), km 18,049	Cerro Pelado (LSO), km 526,950	Videira (LVI), km 688,954	Entr.São Borja (NEJ), km 293,652	Guilherme Wendel (ZGW), km 151,658	Dilermando de Aguiar (NDA), km 360,700	Caxambu (LCX), km 154,121	Lança (LLN), km 431,383	Leonardos (LLH), km 436,473	Cerro Largo (NCL), km 162,690	Cerro Chato (NCC), km 324,869	São Domingos (NDM), km 196,325	Santo Anastacio (ZSC), km 774,446	Santana Livramento (NLI), km 155,825	São Luiz Gonzaga (NLG), km 115,771	Quarta Seção (NQS), km 472,050	Rosário do Sul (NRZ), km 48,271	Morro do Alto (ZMF), km 179,955	Ourinhos (ZOU), km 449,115	E. Ozório de Almeida (LOZ), km 180,150	Corupa (LHS), km 95,787	Cruz Lima (LLM), km 199,624	Feitor Juvencio (LFJ), km 207,222	Controlador Jonas (LLJ), km 99,560	Cará-Cará (LCC), km 0,000	Marques dos Reis (LMQ), km 209,339	São Felipe (LSF), km 234,198	Hulha Negra (NHN), km 227,167	Morretes (LMR), km 0,000	Paraguaçu Paulista (ZPK), km 591,030	Triângulo (NTM), km 0,000	Barreiro (LBO), km 389,215	Pátio A	Inacio Martins (LIM), km 65,623	Canivete (LCN), km 277,068	Feitor Fae (NFF), km 188,919	Santa Quiteria (LST), km 314,359	Marques dos Reis (LMQ), km 7,881	Catuipe (NCT), km 76,068	Capo Ere (NEE), km 414,305	Pátio Industrial (NPY), km 11,160	Guapore (NGP), km 60,677	Est km 70 (LKS), km 69,998	Felipe Schmidt (LFT), km 388,497	Itaiopolis (LIS), km 35,771	Cachoeira do Sul (NCH), km 203,000	Sarandi (LSD), km 320,720	Curitiba (LCO), km 0,000	Itaperussu (LIP), km 35,446	Marcilio Dias (LMD), km 326,000	Professor Parreira (NPR), km 121,115	Roca Sales (NRO), km 0,000	Posto Shell (LSP), km 289,363	Sertão (NAO), km 376,959	Mafra (LRI), km 212,228	Cambira (LAI), km 282,790	General Lucio (LGI), km 151,513	São Sebastião (NSE), km 166,116	Foguista Medeiros (NFM), km 15,544	Triângulo (NTM), km 315,717	Aracacu (ZAU), km 267,480	Romário Martins (LMT), km 39,028	Rio das Antas (LAN), km 658,109	Capão do Leão (NCD), km 406,200	General Neto (NGN), km 59,240	Gois Artigas (LGA), km 94,138	Roca Sales (NRO), km 99,858	Ramiz Galvao (NRA), km 149,543	Pirapo (LPR), km 276,240	Dois Lajeados (NDL), km 41,603	Manduri (ZMD), km 385,130	Piraquara (LPQ), km 87,486	Bandeirinhas (LBE), km 272,936	Suspiro (NSU), km 105,572	Entroncamento (NEN), km 0,034	Morretes (LMR), km 40,756	Ângelo Lopes (LLP), km 209,330	Major Valentim (LMV), km 10,369	Guassupi (NGU), km 53,194	Escurinho (NEU), km 357,153	Espinilho (NEP), km 114,211	Banhado (LBH), km 74,427	Monjolinho (LMJ), km 446,563	Alto da União (NAN), km 40,965	Fanfa (NFN), km 47,770
Capinzal (LCZ), km 807,514	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	44.7960	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.3230	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Lustosas (LLU), km 359,468	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0680	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.7800	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
